dra	0.8180839612486545
ram	0.9610678531701891
pal	0.8855350842806743
een	0.6747994652406417
esh	0.6203504457423916
han	0.7199550730063646
and	0.9535036018336608
eer	0.830842797369994
dar	0.6868740115972588
din	0.9834384858044164
lal	0.9830645161290322
man	0.7924253459577567
raj	0.8341232227488151
var	0.8635593220338983
har	0.8202348690153568
eet	0.5580215599239061
iya	0.3600705156456589
ath	0.9415887850467289
kar	0.9135200974421437
ant	0.8065573770491803
war	0.8906439854191981
ash	0.7906458797327395
der	0.6963036963036963
ari	0.14549356223175966
ran	0.6169244767970883
ish	0.7365532381997805
ani	0.221546170365068
das	0.936267071320182
inh	1.0
mar	0.8887043189368771
eep	0.6954674220963173
jit	0.6067415730337079
nnd	0.9600840336134454
ali	0.2278672032193159
hnd	1.0
yan	0.7416666666666667
jan	0.6591928251121076
dev	0.9311111111111111
ngh	0.973621103117506
bar	0.8544303797468354
dan	0.638095238095238
van	0.7874015748031497
aru	0.8329809725158562
nta	0.5289256198347108
vir	0.8863109048723898
mal	0.7870563674321504
eem	0.6697247706422018
shu	0.7428571428571429
san	0.6990291262135923
ati	0.08003701133472126
sad	0.9249329758713136
tar	0.7949308755760369
sha	0.16484607745779542
rat	0.6393762183235867
ara	0.2222222222222222
ana	0.14027777777777778
lla	0.7092731829573935
tta	0.7927170868347339
tan	0.7172236503856041
anu	0.7740112994350282
bir	0.8859934853420195
aan	0.8448844884488449
tam	0.7881619937694704
hal	0.7262247838616714
shi	0.22043519394512773
mad	0.8984375
eel	0.8315018315018315
nda	0.5368171021377672
ain	0.7681660899653979
alu	0.8532818532818532
wan	0.8622047244094488
ama	0.22694300518134716
abh	0.9313304721030042
ham	0.5888888888888889
ban	0.6928104575163399
ool	0.6011396011396012
jay	0.9090909090909091
dip	0.6920529801324503
yal	0.7969348659003831
oor	0.6548387096774193
sar	0.625
had	0.8189300411522634
hit	0.8434782608695652
dur	1.0
osh	0.6245954692556634
ala	0.13195876288659794
eed	0.7490196078431373
ind	0.7892561983471075
rit	0.5709969788519638
lam	0.7105263157894737
att	0.9264705882352942
nsh	0.8060344827586207
sih	1.0
ndu	0.782051282051282
iri	0.45185185185185184
yam	0.7619047619047619
yar	0.8325123152709359
gar	0.8195876288659794
hak	0.8820224719101124
hir	0.8440860215053764
oop	0.9022988505747126
kat	0.8324324324324325
rar	0.7562189054726368
bal	0.7704081632653061
uri	0.34324942791762014
tha	0.3756345177664975
aya	0.27071823204419887
jar	0.8238636363636364
her	0.8493975903614458
era	0.3626943005181347
nad	1.0
hin	0.6330275229357798
eek	0.8774193548387097
eya	0.35978835978835977
ush	0.7988165680473372
mat	0.6394230769230769
ata	0.11806797853309481
atu	0.8291139240506329
adu	0.8441558441558441
yaj	0.8024691358024691
ang	0.7738095238095238
ank	1.0
hat	0.6305418719211823
ail	0.8141025641025641
ita	0.11290322580645161
val	0.7425149700598802
ndr	0.8611111111111112
adi	0.17877906976744187
hna	0.37846153846153846
ees	0.6557377049180327
asi	0.2608695652173913
vin	0.6071428571428571
kan	0.5064377682403434
dha	0.3391812865497076
tap	1.0
rav	0.8273381294964028
rul	0.59375
pan	0.6666666666666666
ava	0.4829059829059829
ika	0.113
sen	0.896
aku	0.8043478260869565
aar	0.8333333333333334
hid	0.7898550724637681
kha	0.2953929539295393
ami	0.27411167512690354
ber	1.0
ver	1.0
ukh	0.832
nan	0.6666666666666666
vat	0.6709677419354839
hor	1.0
dhi	0.41365461847389556
mit	0.6219512195121951
jul	0.7769230769230769
ndi	0.24213075060532688
hav	0.8695652173913043
oon	0.28735632183908044
ood	0.8849557522123894
are	0.704225352112676
dhu	0.7936507936507936
mil	0.7557251908396947
vaj	0.853448275862069
end	0.8828828828828829
jad	0.897196261682243
jot	0.6075949367088608
far	0.7933884297520661
aee	0.21524663677130046
nit	0.4634146341463415
pat	0.8715596330275229
dul	0.8173913043478261
amu	0.6888888888888889
tra	0.32857142857142857
bul	0.6408450704225352
nti	0.0841813135985199
aid	1.0
rup	0.9
jal	0.7063492063492064
ada	0.1913978494623656
kam	0.7542372881355932
thi	0.260233918128655
aad	1.0
ray	0.5958904109589042
eeb	0.6258992805755396
eev	0.8446601941747572
lan	0.45789473684210524
nat	0.6083916083916084
yab	0.8285714285714286
akh	0.8958333333333334
ntu	0.7747747747747747
pad	1.0
abu	0.7456140350877193
asu	0.7304347826086957
sah	0.7567567567567568
kal	0.6194029850746269
rya	0.6721311475409836
lak	0.8282828282828283
hil	0.7641509433962265
dal	0.7142857142857143
lya	0.47058823529411764
wal	0.8080808080808081
anr	0.7142857142857143
ori	0.2631578947368421
sim	0.7314814814814815
uni	0.27241379310344827
nna	0.3495575221238938
yad	0.8681318681318682
ksh	0.8478260869565217
min	0.33766233766233766
avi	0.19696969696969696
roj	0.46153846153846156
aji	0.33766233766233766
aja	0.3880597014925373
yak	1.0
tab	0.7403846153846154
gan	0.7
aka	0.27598566308243727
kul	0.7129629629629629
rma	0.42777777777777776
nam	0.32489451476793246
hul	0.6551724137931034
vas	0.8260869565217391
fan	0.556390977443609
nnu	0.6548672566371682
utt	1.0
rab	0.7227722772277227
mul	0.7156862745098039
thu	0.73
wer	0.8690476190476191
hah	0.5714285714285714
odh	0.8780487804878049
hya	0.3901098901098901
sin	0.5634920634920635
nya	0.5035460992907801
waj	1.0
gal	0.7888888888888889
kit	0.7526881720430108
lah	0.7954545454545454
yas	0.8117647058823529
ila	0.11057692307692307
bat	1.0
bha	0.24285714285714285
aal	1.0
sir	0.8
bin	0.5573770491803278
ini	0.1592505854800937
lin	0.44966442953020136
yat	0.7790697674418605
ina	0.07745664739884393
dat	1.0
gat	0.7951807228915663
eru	0.75
ula	0.20504731861198738
llu	0.6914893617021277
hab	0.7804878048780488
aam	0.7529411764705882
asa	0.2723404255319149
hay	1.0
oob	0.7901234567901234
sat	0.7191011235955056
oom	0.3950617283950617
tal	0.6095238095238096
ira	0.20512820512820512
kin	0.5727272727272728
rik	0.8513513513513513
ann	0.8076923076923077
aju	0.6138613861386139
rti	0.23220973782771537
chi	0.27312775330396477
rad	0.7209302325581395
baj	0.8378378378378378
sam	0.5585585585585585
him	0.6966292134831461
air	1.0
wir	1.0
rak	1.0
pak	1.0
aaj	0.6161616161616161
khi	0.22344322344322345
lim	0.6976744186046512
rna	0.379746835443038
win	0.7866666666666666
eta	0.11281070745697896
uva	0.686046511627907
aur	0.22519083969465647
rin	0.2196969696969697
dam	0.8405797101449275
tri	0.13333333333333333
may	0.8285714285714286
chu	0.6666666666666666
shn	0.7837837837837838
lok	1.0
las	0.8028169014084507
nni	0.22007722007722008
jam	0.6511627906976745
hik	1.0
ved	1.0
ena	0.07282184655396619
eef	0.8333333333333334
uli	0.06532066508313539
nar	0.6179775280898876
khu	0.6111111111111112
tya	0.6666666666666666
run	0.28272251308900526
ela	0.12217194570135746
nga	0.46956521739130436
rej	0.803030303030303
day	0.7910447761194029
hun	0.6708860759493671
ale	0.5360824742268041
nee	0.23423423423423423
ima	0.10547667342799188
taj	0.5777777777777777
raf	0.7083333333333334
tin	0.7846153846153846
wat	0.8095238095238095
den	0.8225806451612904
etu	0.75
nil	0.78125
adh	1.0
ida	0.09157509157509157
fat	0.6410256410256411
ris	0.6901408450704225
aib	1.0
nak	0.7538461538461538
oni	0.23557692307692307
dav	0.8166666666666667
aki	0.25
kur	0.8
nal	0.631578947368421
aul	1.0
cha	0.41379310344827586
nul	0.8275862068965517
rth	1.0
ttu	0.6956521739130435
mer	0.7966101694915254
ane	0.49473684210526314
ngi	0.33098591549295775
nsu	0.7419354838709677
ura	0.24468085106382978
lat	0.5822784810126582
ral	0.6666666666666666
ema	0.14285714285714285
nis	0.71875
eda	0.10337078651685393
ras	0.7540983606557377
nra	0.45544554455445546
sal	0.6865671641791045
uru	0.7796610169491526
ker	1.0
ora	0.2393617021276596
oti	0.21739130434782608
que	1.0
mod	0.7719298245614035
nde	0.6111111111111112
jat	0.7586206896551724
kir	1.0
ter	0.7857142857142857
ekh	0.7413793103448276
tik	0.8113207547169812
dir	0.6615384615384615
abi	0.1482758620689655
nur	0.39090909090909093
ate	0.48314606741573035
pin	0.7818181818181819
mel	0.7413793103448276
rag	0.8113207547169812
elu	0.6515151515151515
waz	1.0
ful	0.671875
rsh	0.8076923076923077
ing	0.65625
vej	0.7924528301886793
iti	0.16535433070866143
lab	1.0
aaz	0.4375
ree	0.16279069767441862
nku	0.6086956521739131
hen	0.711864406779661
gam	0.23295454545454544
gir	1.0
ade	0.2789115646258503
mma	0.2578616352201258
tej	1.0
ten	1.0
has	1.0
jim	0.7692307692307693
kil	0.7142857142857143
zar	1.0
oli	0.08676789587852494
dri	0.09523809523809523
ian	0.7407407407407407
raz	0.5882352941176471
hed	1.0
ahi	0.45977011494252873
yum	1.0
hai	0.6190476190476191
iru	0.6724137931034483
hur	1.0
hri	0.14338235294117646
eir	1.0
kim	0.7450980392156863
rta	0.4318181818181818
nay	0.7916666666666666
son	0.7450980392156863
aza	0.5507246376811594
mmi	0.3838383838383838
una	0.18536585365853658
aab	0.7708333333333334
hek	1.0
aba	0.18877551020408162
sul	0.7708333333333334
uti	0.19576719576719576
aga	0.45
ney	0.6792452830188679
gya	0.45
med	1.0
zad	1.0
lar	0.6923076923076923
agi	0.2465753424657534
lad	1.0
aim	0.72
agu	0.75
lli	0.2748091603053435
pur	0.782608695652174
kas	1.0
uin	1.0
ait	0.6363636363636364
eri	0.08215962441314555
lav	1.0
oof	1.0
mai	0.6363636363636364
nik	0.7446808510638298
vit	1.0
ppa	0.6730769230769231
dab	0.7083333333333334
mir	0.7391304347826086
vad	1.0
yaz	1.0
ans	0.7727272727272727
dil	1.0
eej	0.559322033898305
pti	0.2214765100671141
ven	1.0
jid	1.0
bhu	0.7021276595744681
ser	0.6346153846153846
rid	1.0
oda	0.2088607594936709
tul	0.358695652173913
ren	0.4342105263157895
itu	0.559322033898305
ddu	1.0
enu	0.4714285714285714
nto	0.29906542056074764
hib	0.7111111111111111
tak	1.0
zul	1.0
nki	0.21476510067114093
mun	0.36363636363636365
nav	0.6458333333333334
fak	1.0
nod	1.0
sib	0.5636363636363636
sid	1.0
ril	1.0
bur	1.0
int	1.0
eni	0.2152777777777778
jir	0.7209302325581395
ilu	0.62
haj	0.7209302325581395
uda	0.2012987012987013
naj	0.12653061224489795
eva	0.3780487804878049
nsa	0.2767857142857143
aak	1.0
jaj	0.7317073170731707
ket	1.0
bas	1.0
fik	1.0
vak	1.0
hel	0.6976744186046512
dew	1.0
udh	1.0
edu	1.0
sif	1.0
tav	0.725
sit	1.0
rra	0.7435897435897436
tun	0.2457627118644068
jur	1.0
kaj	1.0
kki	0.4603174603174603
art	0.6444444444444445
mud	1.0
aha	0.15425531914893617
apa	0.3020833333333333
jiv	1.0
jeb	1.0
bbu	0.6829268292682927
bil	1.0
deb	1.0
fal	1.0
rim	0.6222222222222222
iam	1.0
inu	0.509090909090909
lap	1.0
baz	1.0
vel	1.0
pen	1.0
sil	1.0
dru	1.0
tti	0.18791946308724833
hha	0.4375
ave	1.0
evi	0.015376166941241077
bad	1.0
sht	1.0
vil	1.0
ass	1.0
vid	1.0
bab	0.7297297297297297
aij	1.0
anl	0.6923076923076923
dik	1.0
zan	0.6
ook	1.0
ent	1.0
jil	1.0
afa	0.35526315789473684
pta	0.313953488372093
ngu	1.0
was	1.0
odi	0.17088607594936708
hem	1.0
uma	0.11297071129707113
rha	0.4642857142857143
rif	1.0
iph	1.0
eti	0.16883116883116883
vik	1.0
mas	1.0
udi	0.13612565445026178
lit	1.0
sta	0.11711711711711711
vaz	1.0
nny	0.5909090909090909
jee	0.5531914893617021
oru	1.0
key	0.5416666666666666
ual	1.0
gad	1.0
jai	1.0
she	0.4166666666666667
ola	0.15432098765432098
rda	0.5
any	0.6578947368421053
ais	0.6756756756756757
iju	0.7142857142857143
lay	1.0
dad	1.0
eka	0.13157894736842105
unu	0.5952380952380952
ona	0.16891891891891891
nth	1.0
kee	0.36764705882352944
aud	1.0
aat	0.5555555555555556
pit	0.6
sav	1.0
sis	1.0
tma	0.22641509433962265
ves	0.7058823529411765
edi	0.22429906542056074
jab	1.0
sab	0.6857142857142857
ksa	0.4528301886792453
api	0.34782608695652173
eit	0.5853658536585366
afi	0.34285714285714286
ikh	1.0
eku	1.0
iku	0.7058823529411765
hvi	0.5333333333333333
err	1.0
nji	0.5
vam	1.0
aas	0.6764705882352942
ase	1.0
nas	0.45098039215686275
roz	0.4791666666666667
awa	0.5348837209302325
isa	0.0732484076433121
okh	1.0
emu	0.5897435897435898
les	0.4423076923076923
sur	1.0
hum	0.41818181818181815
ato	0.20353982300884957
rem	0.6052631578947368
kku	0.5609756097560976
onu	0.6216216216216216
ija	0.1503267973856209
dit	1.0
yub	1.0
lib	1.0
mba	0.3492063492063492
mid	1.0
hey	1.0
kti	0.4583333333333333
ulu	0.6875
rva	0.5238095238095238
arn	0.5945945945945946
ame	0.5365853658536586
ebu	0.6470588235294118
ddi	0.39285714285714285
jya	0.5365853658536586
nus	1.0
mmu	0.6875
noj	0.6666666666666666
ili	0.19130434782608696
hee	0.1896551724137931
dda	0.5945945945945946
dre	0.5365853658536586
saf	1.0
his	1.0
ake	0.5833333333333334
lik	0.6774193548387096
jju	0.5833333333333334
uba	0.1640625
lee	0.12209302325581395
men	0.6
riy	1.0
pul	1.0
apu	0.65625
rum	0.40384615384615385
iki	0.28378378378378377
hva	1.0
hta	0.18421052631578946
yur	1.0
ggu	1.0
ore	1.0
kka	0.4883720930232558
dey	0.4772727272727273
ruk	1.0
dya	0.3448275862068966
taf	1.0
nab	0.43478260869565216
hoo	0.6451612903225806
vez	1.0
rur	1.0
bbi	0.4166666666666667
ull	1.0
ssu	1.0
nyu	1.0
het	1.0
aje	1.0
hra	0.19047619047619047
pil	1.0
ooj	0.6060606060606061
roo	0.5882352941176471
res	0.47619047619047616
ial	1.0
nju	0.30303030303030304
nne	0.6666666666666666
pam	0.5555555555555556
ipa	0.30303030303030304
jen	1.0
idu	0.6666666666666666
sem	1.0
hti	0.20833333333333334
dep	1.0
aiv	1.0
jib	1.0
rib	1.0
veg	1.0
itr	1.0
dai	0.11046511627906977
hhi	0.30158730158730157
eba	0.1557377049180328
ado	0.2602739726027397
sti	0.2087912087912088
len	1.0
kad	1.0
aun	0.6129032258064516
ith	1.0
hsh	1.0
khe	1.0
mam	0.5135135135135135
ova	0.48717948717948717
rez	1.0
ppu	1.0
ruf	1.0
eeq	1.0
olu	0.6333333333333333
our	1.0
sun	0.4222222222222222
tee	0.08962264150943396
tna	0.3877551020408163
gun	0.5757575757575758
vee	0.3584905660377358
fir	1.0
haf	1.0
haq	1.0
hiv	1.0
zam	1.0
zim	1.0
arr	1.0
lha	1.0
vya	0.36
che	1.0
iat	1.0
rai	0.45
kya	0.6206896551724138
jun	0.5
arm	1.0
loo	0.6
aiz	1.0
nes	0.5625
ear	1.0
eja	0.125
nim	0.6428571428571429
