n	0.6746426192550085
r	0.7955404149891607
a	0.28728668547380104
l	0.8052572363710749
h	0.7568811930737664
i	0.17688634708246784
d	0.9040878002226818
t	0.6814116509547982
m	0.7390481341265549
u	0.7165118369793227
j	0.7214242968282466
s	0.754160363086233
k	0.8710289236605027
e	0.35060551915822913
p	0.7739920499716071
b	0.7757177033492823
v	0.8667131891137474
y	0.5823142050799623
o	0.1691305437233776
f	0.8278145695364238
g	0.7503805175038052
z	0.6406685236768802
q	0.8853503184713376
w	0.8333333333333334
c	1.0
x	1.0
